rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
5717,9904006,K02135.02,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,20.1890396,0.0003122,-0.0003122,142.19429,0.00931,-0.00931,0.541,0.408,-0.336,6.251,0.295,-0.295,112.1,8.2,-8.2,1.39,0.25,-0.2,794.0,,,93.89,48.18,-30.39,15.0,3.0,q1_q17_dr25_tce,6178.0,111.0,-135.0,4.269,0.125,-0.125,1.267,0.237,-0.178,296.80344,46.74115,13.573
5718,8552587,K03941.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,1,1.061935973,1.043e-06,-1.043e-06,131.723748,0.00086,-0.00086,1.19,0.461,-0.092,3.3177,0.0453,-0.0453,337.9,4.1,-4.1,24.17,7.94,-2.64,1961.0,,,3479.87,3352.05,-1063.85,101.2,1.0,q1_q17_dr25_tce,6274.0,169.0,-206.0,4.434,0.054,-0.216,1.062,0.349,-0.116,288.90982,44.60836,14.126
5719,6019872,K03942.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,1.485898163,3.531e-06,-3.531e-06,132.74414,0.00188,-0.00188,1.173,2.43,-0.092,2.446,0.106,-0.106,224.6,8.3,-8.3,14.96,1.48,-1.62,1272.0,,,620.65,222.06,-178.2,32.8,1.0,q1_q17_dr25_tce,5088.0,151.0,-136.0,4.559,0.072,-0.048,0.727,0.072,-0.079,282.54819,41.334431,14.151
5720,7679812,K03943.01,,CANDIDATE,CANDIDATE,0.974,0,0,0,0,38.5763483,0.0002012,-0.0002012,167.85725,0.0044,-0.0044,0.015,0.304,-0.015,19.861,0.114,-0.114,282.1,4.2,-4.2,2.05,0.36,-0.22,619.0,,,34.77,17.02,-9.52,76.3,1.0,q1_q17_dr25_tce,6167.0,111.0,-136.0,4.333,0.076,-0.123,1.221,0.217,-0.133,290.87228,43.333,12.626
5721,4864734,K03944.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,1.845610523,3.559e-06,-3.559e-06,131.80574,0.00178,-0.00178,1.22,6.594,-0.048,2.337,0.0959,-0.0959,374.1,13.7,-13.7,77.83,20.26,-47.28,2502.0,,,9283.04,7634.38,-8024.34,33.3,1.0,q1_q17_dr25_tce,5974.0,209.0,-188.0,3.639,0.697,-0.164,2.978,0.775,-1.809,298.69202,39.984039,13.809
5722,8282846,K04015.01,Kepler-1539 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,133.303247,0.001334,-0.001334,167.76042,0.00848,-0.00848,0.063,0.379,-0.063,7.342,0.217,-0.217,1017.5,57.9,-57.9,2.67,0.12,-0.24,301.0,,,1.94,0.3,-0.44,20.6,1.0,q1_q17_dr25_tce,5064.0,75.0,-83.0,4.474,0.084,-0.03,0.864,0.039,-0.077,284.21942,44.268539,15.307
5723,5938970,K04016.01,Kepler-1540 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,125.4132302,0.0003895,-0.0003895,195.62605,0.00244,-0.00244,0.822,0.057,-0.553,2.3241,0.0833,-0.0833,1345.0,66.7,-66.7,3.14,0.08,-0.17,266.0,,,1.18,0.15,-0.19,22.6,1.0,q1_q17_dr25_tce,4641.0,74.0,-83.0,4.557,0.049,-0.014,0.747,0.02,-0.04,283.34448,41.20174,14.073
5724,8381693,K04017.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,21.5702917,0.0006473,-0.0006473,137.2647,0.0245,-0.0245,1.155,0.98,-0.12,40.4,2.5,-2.5,148.7,6.1,-6.1,29.53,8.46,-13.75,888.0,,,146.81,126.37,-109.66,41.0,1.0,q1_q17_dr25_tce,6070.0,181.0,-181.0,3.983,0.472,-0.157,1.628,0.466,-0.758,297.13824,44.378078,13.86
5725,4929299,K04018.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,0.868723418,2.341e-06,-2.341e-06,132.08264,0.00243,-0.00243,0.947,0.004,-0.665,1.4617,0.0513,-0.0513,197.1,10.1,-10.1,1.87,0.55,-0.37,1998.0,,,3776.5,3434.26,-1619.11,23.8,1.0,q1_q17_dr25_tce,5761.0,189.0,-172.0,4.331,0.19,-0.19,1.046,0.309,-0.206,293.35101,40.059711,14.774
5726,7375348,K00266.01,Kepler-508 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,25.30893566,6.707e-05,-6.707e-05,171.50611,0.00222,-0.00222,0.799,0.005,-0.588,5.7704,0.0711,-0.0711,153.7,3.2,-3.2,1.77,0.29,-0.28,710.0,,,60.2,27.0,-21.16,54.2,1.0,q1_q17_dr25_tce,5949.0,106.0,-118.0,4.272,0.12,-0.12,1.292,0.209,-0.209,295.40433,42.981422,11.472
5727,10223615,K00065.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,0,27.25471993,,,176.52949,,,,,,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,297.39066,47.223869,11.679
5728,3342463,K00383.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,0,34.10787519,,,183.56881,,,,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,291.52365,38.40519,13.109
5729,6680177,K00860.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,0,16.61474421,,,177.04832,,,,,,2.77,,,,,,,,,,,,,,,,,,,,,,,,,,,288.24796,42.10746,15.245
5730,5565497,K01789.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,1.412526202,2.932e-06,-2.932e-06,131.70353,0.00185,-0.00185,1.166,0.103,-0.158,5.49,0.102,-0.102,150.3,2.5,-2.5,36.77,8.78,-7.97,3001.0,,,19160.84,13658.47,-9256.77,70.6,1.0,q1_q17_dr25_tce,8468.0,236.0,-355.0,4.114,0.145,-0.145,1.91,0.456,-0.414,299.38208,40.758141,11.521
5731,5730389,K01956.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,2.759573341,9.53e-06,-9.53e-06,131.71354,0.00278,-0.00278,1.04,1.002,-0.045,6.999,0.132,-0.132,382.0,7.0,-7.0,6.42,1.73,-0.69,1198.0,,,487.37,386.92,-139.55,64.4,1.0,q1_q17_dr25_tce,5640.0,152.0,-152.0,4.52,0.058,-0.173,0.863,0.233,-0.093,298.0607,40.960732,14.618
5732,5802478,K01834.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,3.79188234,5.73e-05,-5.73e-05,134.1344,0.012,-0.012,0.615,0.393,-0.4,2.15,0.472,-0.472,417.0,82.4,-82.4,1.95,0.57,-0.19,1201.0,,,492.81,425.52,-141.92,6.6,1.0,q1_q17_dr25_tce,6171.0,166.0,-203.0,4.495,0.065,-0.208,0.91,0.268,-0.089,295.15802,41.047871,14.394
5733,5942093,K01995.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,14.38724729,2.344e-05,-2.344e-05,131.85133,0.00152,-0.00152,1.262,69.59,-0.073,1.9078,0.061,-0.061,1914.1,53.2,-53.2,29.24,7.14,-3.85,725.0,,,65.41,48.76,-22.36,43.5,1.0,q1_q17_dr25_tce,5830.0,177.0,-195.0,4.479,0.094,-0.162,0.859,0.21,-0.113,284.87454,41.203651,15.264
5734,5992270,K01855.01,,CANDIDATE,CANDIDATE,0.025,0,0,0,0,58.4302648,0.0003914,-0.0003914,168.30179,0.00534,-0.00534,0.948,0.122,-0.053,7.18,0.521,-0.521,1849.5,90.1,-90.1,3.45,0.26,-0.34,300.0,,,1.91,0.54,-0.54,34.1,1.0,q1_q17_dr25_tce,4338.0,118.0,-131.0,4.643,0.056,-0.024,0.609,0.045,-0.061,299.62198,41.212509,14.782
5735,7117126,K07814.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,0.566717263,,,131.9699708,,,0.606,,,2.6079,,,18.5,,,0.43,0.11,-0.06,2096.0,,,4581.82,3524.58,-1523.2,11.1,1.0,q1_q17_dr25_tce,5544.0,166.0,-150.0,4.438,0.098,-0.182,0.957,0.243,-0.131,291.58408,42.622181,13.724
5736,4761060,K02249.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,13.37935853,8.93e-05,-8.93e-05,140.92523,0.00598,-0.00598,0.974,0.009,-0.018,8.809,0.512,-0.512,353.5,17.2,-17.2,6.65,1.07,-2.49,1395.0,,,896.56,447.77,-586.95,36.2,1.0,q1_q17_dr25_tce,6739.0,183.0,-203.0,3.712,0.336,-0.084,2.702,0.434,-1.014,295.54712,39.861759,12.301
5737,5479802,K02251.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,13.26255423,7.125e-05,-7.125e-05,136.29135,0.00446,-0.00446,0.943,0.015,-0.654,4.65,0.213,-0.213,916.4,32.4,-32.4,3.55,1.09,-0.36,766.0,,,81.56,75.73,-24.51,31.4,1.0,q1_q17_dr25_tce,5973.0,189.0,-210.0,4.506,0.052,-0.208,0.935,0.285,-0.095,299.34885,40.621319,15.38
5738,5607631,K02254.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,20.5696575,0.0001217,-0.0001217,140.25123,0.00485,-0.00485,1.298,70.55,-4.561,4.263,0.222,-0.222,401.5,21.3,-21.3,28.96,7.85,-2.45,650.0,,,42.09,33.45,-11.24,22.2,1.0,q1_q17_dr25_tce,6098.0,163.0,-200.0,4.562,0.035,-0.196,0.838,0.227,-0.071,287.80338,40.890228,14.659
5739,4951249,K02258.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,4.52342256,2.999e-05,-2.999e-05,135.46854,0.00554,-0.00554,0.757,0.192,-0.55,2.531,0.167,-0.167,219.0,16.4,-16.4,1.7,0.51,-0.2,1195.0,,,482.25,441.41,-167.75,15.9,1.0,q1_q17_dr25_tce,6211.0,196.0,-261.0,4.437,0.062,-0.2,1.058,0.318,-0.127,298.35513,40.049938,15.146
5740,3121340,K03945.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,0.723947772,2.813e-06,-2.813e-06,132.06247,0.00321,-0.00321,1.148,2.841,-0.024,2.125,0.186,-0.186,242.7,17.0,-17.0,52.16,28.02,-38.51,3192.0,,,24641.6,39671.77,-23102.5,17.7,1.0,q1_q17_dr25_tce,5160.0,130.0,-117.0,3.424,1.192,-0.298,2.897,1.556,-2.139,292.52948,38.282848,13.578
5741,8636434,K03946.01,Kepler-1533 b,CONFIRMED,CANDIDATE,0.988,0,0,0,0,308.544422,0.001547,-0.001547,296.0738,0.00403,-0.00403,0.022,0.308,-0.022,18.503,0.127,-0.127,586.8,11.8,-11.8,3.28,0.75,-0.38,330.0,,,2.81,1.64,-0.73,56.8,1.0,q1_q17_dr25_tce,6325.0,69.0,-88.0,4.274,0.081,-0.15,1.349,0.311,-0.156,295.97556,44.713451,13.215
5742,5952366,K03947.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,0.905679492,1.021e-06,-1.021e-06,132.196318,0.000939,-0.000939,1.272,3.417,-0.105,2.1164,0.0478,-0.0478,2299.0,45.3,-45.3,35.74,0.0,0.0,1882.0,,,2950.42,0.0,0.0,59.3,1.0,q1_q17_dr25_tce,5780.0,,,4.438,,,1.0,,,289.27658,41.259754,13.38
5743,5952366,K03947.02,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,22.735911,0.0003289,-0.0003289,144.077,0.0125,-0.0125,0.665,0.016,-0.473,42.435,0.709,-0.709,2311.0,34.2,-34.2,5.07,0.0,0.0,643.0,,,40.32,0.0,0.0,69.4,2.0,q1_q17_dr25_tce,5780.0,,,4.438,,,1.0,,,289.27658,41.259754,13.38
5744,6045250,K03948.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,1,0.909310626,2.13e-07,-2.13e-07,131.725419,0.00019,-0.00019,1.264,0.08,-0.056,3.4411,0.0113,-0.0113,12127.0,32.5,-32.5,48.79,13.85,-5.91,2130.0,,,4889.6,3973.21,-1589.11,454.0,1.0,q1_q17_dr25_tce,6370.0,153.0,-211.0,4.41,0.062,-0.188,1.106,0.314,-0.134,292.69489,41.336418,14.971
5745,5598595,K03949.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,0.648774274,2.555e-06,-2.555e-06,131.74545,0.00352,-0.00352,0.078,0.374,-0.078,2.643,0.108,-0.108,231.0,11.1,-11.1,1.08,0.12,-0.11,1659.0,,,1795.83,687.63,-500.83,26.1,1.0,q1_q17_dr25_tce,5026.0,151.0,-151.0,4.557,0.071,-0.065,0.729,0.079,-0.071,283.75253,40.842369,15.399
5746,6681233,K00562.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,0,32.63286247,,,177.22208,,,,,,3.08,,,,,,,,,,,,,,,,,,,,,,,,,,,288.63629,42.138191,14.949
5747,7296438,K00364.01,,CANDIDATE,CANDIDATE,,0,0,0,0,173.92851338,,,223.7546088,,,,,,2.64,,,,,,,,,,,,,,,,,,,,,,,,,,,295.87231,42.881149,10.087
5748,7351237,K00879.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,0,25.64384513,,,177.41892,,,,,,5.05,,,,,,,,,,,,,,,,,,,,,,,,,,,287.99161,42.933769,15.832
5749,7436215,K00885.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,0,25.58546721,,,177.07745,,,,,,2.28,,,,,,,,,,,,,,,,,,,,,,,,,,,289.11868,43.077389,15.161
5750,9763754,K00589.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,0,17.47702,0.001233,-0.001233,186.5568,0.0469,-0.0469,0.0012,0.1137,-0.001,54.52,2.4,-2.4,138.3,17.5,-17.5,0.93,0.4,-0.06,676.0,,,49.24,63.12,-10.56,2.9,,,6116.0,165.0,-165.0,4.579,0.03,-0.308,0.782,0.338,-0.05,288.6496,46.597752,14.547
5751,10216045,K00594.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,0,16.88954693,,,183.15557,,,,,,3.41,,,,,,,,,,,,,,,,,,,,,,,,,,,294.98788,47.21986,14.736
5752,8846163,K00962.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,0,26.77891391,,,186.20963,,,,,,3.12,,,,,,,,,,,,,,,,,,,,,,,,,,,300.46063,45.01384,14.005
5753,12366681,K00973.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,0,13.33386985,,,263.78932,,,,,,6.51,,,,,,,,,,,,,,,,,,,,,,,,,,,296.08609,51.127041,9.563
5754,1996399,K01026.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,0,94.10628163,,,184.9905063,,,,,,17.21,,,,,,,,,,,,,,,,,,,,,,,,,,,286.40833,37.426762,14.748
5755,2697169,K01027.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,0,14.71266408,,,366.02309,,,,,,4.21,,,,,,,,,,,,,,,,,,,,,,,,,,,287.20215,37.94825,15.557
5756,8435247,K01131.01,,CANDIDATE,CANDIDATE,0.974,0,0,0,0,0.696125302,3.15e-07,-3.15e-07,354.767068,0.000318,-0.000318,1.219,0.196,-0.081,2.0054,0.0245,-0.0245,14966.0,114.0,-114.0,28.44,3.25,-2.66,1645.0,,,1739.43,770.69,-498.3,177.2,1.0,q1_q17_dr25_tce,5245.0,201.0,-182.0,4.594,0.077,-0.056,0.674,0.077,-0.063,293.539,44.494919,15.464
5757,8332986,K01137.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,302.38867822,8.599e-05,-8.599e-05,309.18675,0.000224,-0.000224,1.134,0.306,-0.132,3.1229,0.0138,-0.0138,41320.0,171.0,-171.0,40.73,3.42,-2.75,238.0,,,0.76,0.21,-0.15,294.8,1.0,q1_q17_dr25_tce,5328.0,106.0,-106.0,4.499,0.066,-0.06,0.857,0.072,-0.058,301.70923,44.281792,14.041
5758,9425139,K01411.01,,CANDIDATE,CANDIDATE,0.995,0,0,0,0,305.0762469,0.0004678,-0.0004678,294.06794,0.00121,-0.00121,0.695,0.047,-0.375,6.255,0.136,-0.136,4042.8,43.3,-43.3,7.82,1.25,-0.84,284.0,,,1.53,0.69,-0.4,113.4,1.0,q1_q17_dr25_tce,5716.0,103.0,-114.0,4.348,0.095,-0.116,1.155,0.186,-0.124,298.99509,45.909512,13.377
5759,6364327,K01744.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,5.24372504,5.55e-05,-5.55e-05,132.7225,0.01,-0.01,1.201,0.508,-0.175,17.136,0.427,-0.427,234.4,5.5,-5.5,20.41,4.68,-3.11,1017.0,,,253.25,172.98,-90.25,51.6,1.0,q1_q17_dr25_tce,5772.0,157.0,-157.0,4.452,0.126,-0.168,0.867,0.199,-0.132,291.91602,41.74741,14.579
5760,6762829,K01740.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,18.795269797,1.43e-06,-1.43e-06,138.6686066,6.14e-05,-6.14e-05,0.201,0.03,0.0,9.9816,0.00316,-0.00316,28241.0,9.3,-9.3,30.77,2.71,-2.7,899.0,,,154.05,43.42,-35.91,3596.6,1.0,q1_q17_dr25_tce,5623.0,113.0,-113.0,3.925,0.055,-0.045,1.841,0.162,-0.162,286.83035,42.279202,13.941
5761,7369865,K01918.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,42.2625935,0.0001459,-0.0001459,152.31269,0.00274,-0.00274,0.962,0.013,-0.012,4.465,0.248,-0.248,692.2,26.3,-26.3,12.62,3.65,-9.1,855.0,,,126.27,117.71,-117.64,40.7,1.0,q1_q17_dr25_tce,5432.0,210.0,-171.0,3.55,0.808,-0.202,3.581,1.033,-2.583,293.93689,42.961559,13.754
5762,7593110,K01748.01,,FALSE POSITIVE,FALSE POSITIVE,0.004,0,1,0,0,3.549386251,2.942e-06,-2.942e-06,134.247174,0.000741,-0.000741,0.818,6.47,-0.058,2.4342,0.0349,-0.0349,50664.0,577.0,-577.0,24.15,6.61,-2.84,1142.0,,,402.76,332.09,-128.41,108.2,1.0,q1_q17_dr25_tce,5759.0,172.0,-189.0,4.495,0.075,-0.188,0.892,0.244,-0.105,286.42599,43.264278,15.895
5763,7810483,K01943.01,,CANDIDATE,CANDIDATE,0.994,0,0,0,0,29.92208104,6.9e-05,-6.9e-05,146.00807,0.00181,-0.00181,0.38,0.077,-0.38,2.7716,0.0571,-0.0571,345.3,10.7,-10.7,3.09,0.67,-0.89,782.0,,,88.52,59.07,-48.96,37.6,1.0,q1_q17_dr25_tce,6127.0,186.0,-186.0,4.055,0.252,-0.108,1.637,0.354,-0.473,287.23676,43.567211,13.377
5764,7117147,K07815.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,1,0.566812588,5.545e-06,-5.545e-06,131.79719,0.00855,-0.00855,0.079,0.406,-0.079,3.596,0.249,-0.249,17.1,1.5,-1.5,0.71,0.14,-0.23,3089.0,,,21653.56,12505.91,-12880.18,17.5,1.0,q1_q17_dr25_tce,6194.0,167.0,-167.0,3.971,0.287,-0.123,1.718,0.328,-0.563,291.5907,42.669891,12.756
5765,6634133,K02262.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,9.94221873,5.941e-05,-5.941e-05,133.84961,0.00532,-0.00532,1.171,69.65,-0.172,2.453,0.263,-0.263,486.5,46.8,-46.8,19.64,5.77,-2.65,754.0,,,76.56,67.44,-25.82,12.6,1.0,q1_q17_dr25_tce,5213.0,155.0,-155.0,4.434,0.126,-0.273,0.917,0.269,-0.124,298.64505,42.089851,14.129
5766,7021534,K02267.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,9.06557317,2.626e-05,-2.626e-05,135.15009,0.00236,-0.00236,0.432,0.04,-0.432,1.6208,0.0743,-0.0743,243.4,12.1,-12.1,1.46,0.42,-0.14,880.0,,,141.9,118.72,-38.99,24.9,1.0,q1_q17_dr25_tce,6075.0,164.0,-182.0,4.51,0.05,-0.2,0.916,0.261,-0.087,287.79138,42.574108,14.005
5767,9277210,K02268.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,0,4.9432827,0.0003857,-0.0003857,132.8581,0.0622,-0.0622,0.5719,0.3388,-0.361,40.01,3.5,-3.5,27.1,2.1,-2.1,1.21,0.4,-0.45,1739.0,,,2161.95,2094.58,-1443.24,12.9,,,6701.0,184.0,-266.0,3.907,0.294,-0.185,2.236,0.736,-0.838,290.30646,45.750931,11.833
5768,9728465,K02270.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,7.35390869,5.502e-05,-5.502e-05,132.01829,0.00657,-0.00657,0.375,0.076,-0.375,2.061,0.231,-0.231,92.9,10.8,-10.8,2.29,0.44,-0.76,1483.0,,,1141.53,668.77,-684.53,11.1,1.0,q1_q17_dr25_tce,6385.0,174.0,-174.0,3.868,0.273,-0.117,2.327,0.45,-0.771,298.26663,46.412991,12.865
5769,7124026,K02275.01,,FALSE POSITIVE,FALSE POSITIVE,0.013,0,0,1,0,15.7455586,0.0001218,-0.0001218,145.54111,0.00621,-0.00621,0.889,0.046,-0.656,13.877,0.189,-0.189,161.1,4.9,-4.9,1.41,0.48,-0.15,743.0,,,71.98,71.89,-21.65,37.6,1.0,q1_q17_dr25_tce,6089.0,163.0,-199.0,4.495,0.054,-0.229,0.95,0.324,-0.101,293.67361,42.666458,13.276
5770,7200485,K07825.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,1,0.566796615,6.996e-06,-6.996e-06,131.8009,0.0174,-0.0174,0.243,0.244,-0.243,1.999,0.915,-0.915,47.8,7.2,-7.2,0.59,0.17,-0.06,2077.0,,,4426.68,3735.14,-1240.98,8.5,1.0,q1_q17_dr25_tce,5858.0,139.0,-174.0,4.553,0.036,-0.204,0.849,0.251,-0.084,291.82965,42.737679,15.111
5771,9904006,K02135.03,Kepler-361 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,8.48651582,5.335e-05,-5.335e-05,138.01698,0.00453,-0.00453,0.009,0.438,-0.009,5.267,0.139,-0.139,110.8,5.8,-5.8,1.34,0.25,-0.19,1060.0,,,298.03,152.93,-96.48,21.1,2.0,q1_q17_dr25_tce,6178.0,111.0,-135.0,4.269,0.125,-0.125,1.267,0.237,-0.178,296.80344,46.74115,13.573
5772,4544572,K03950.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,1,2.189092892,2.31e-06,-2.31e-06,132.082757,0.000915,-0.000915,1.27,0.518,-0.148,5.1128,0.0436,-0.0436,1871.5,14.8,-14.8,33.45,10.04,-3.36,1446.0,,,1034.43,931.06,-310.12,150.7,1.0,q1_q17_dr25_tce,6106.0,181.0,-217.0,4.487,0.05,-0.213,0.966,0.29,-0.097,285.87708,39.690689,15.741
5773,5738634,K03951.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,2.40435335,1.483e-05,-1.483e-05,133.22999,0.00574,-0.00574,0.746,0.171,-0.507,4.07,0.177,-0.177,70.6,3.1,-3.1,3.05,0.54,-1.34,2454.0,,,8577.88,4771.48,-6167.73,27.1,1.0,q1_q17_dr25_tce,6103.0,182.0,-163.0,3.568,0.36,-0.12,3.358,0.592,-1.479,299.70813,40.921909,13.25
5774,10152836,K03952.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,220.9290121,0.0005088,-0.0005088,240.81927,0.00185,-0.00185,0.826,0.002,-0.609,7.335,0.218,-0.218,2456.5,39.1,-39.1,5.24,1.61,-0.64,299.0,,,1.89,1.69,-0.6,70.4,1.0,q1_q17_dr25_tce,5893.0,159.0,-176.0,4.483,0.065,-0.208,0.941,0.288,-0.115,296.03668,47.180119,14.707
5775,10651816,K03953.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,0,3.1877519,1.82e-05,-1.82e-05,134.418,0.00437,-0.00437,1.178,0.387,-0.114,14.836,0.336,-0.336,452.3,6.9,-6.9,19.66,4.87,-2.09,1141.0,,,400.3,292.84,-117.09,83.2,1.0,q1_q17_dr25_tce,5532.0,149.0,-166.0,4.489,0.069,-0.161,0.896,0.222,-0.095,285.37082,47.946499,14.64
5776,6964043,K01351.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,10.72396374,1.294e-05,-1.294e-05,357.14874,0.000804,-0.000804,1.25,16.32,-0.12,3.8439,0.0414,-0.0414,13518.0,127.0,-127.0,39.84,10.39,-5.59,783.0,,,88.64,73.57,-31.31,127.7,2.0,q1_q17_dr25_tce,5582.0,200.0,-183.0,4.445,0.112,-0.168,0.905,0.236,-0.127,296.01447,42.422279,15.613
5777,3644523,K01195.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,1,119.67747,0.002139,-0.002139,415.4806,0.0116,-0.0116,1.283,7.044,-0.031,32.274,0.599,-0.599,3254.1,65.3,-65.3,36.8,11.39,-3.8,379.0,,,4.9,4.6,-1.53,52.0,1.0,q1_q17_dr25_tce,6075.0,189.0,-232.0,4.486,0.05,-0.2,0.969,0.3,-0.1,291.16675,38.78019,15.933
5778,11909686,K01483.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,185.9526325,0.0001158,-0.0001158,288.874323,0.00046,-0.00046,1.264,32.74,-0.177,3.5964,0.0305,-0.0305,11107.0,87.0,-87.0,50.98,8.19,-5.96,343.0,,,3.28,1.35,-0.87,147.3,1.0,q1_q17_dr25_tce,5813.0,69.0,-87.0,4.33,0.099,-0.121,1.164,0.187,-0.136,289.1524,50.253159,14.305
5779,6678383,K00111.04,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,0,103.62650922,,,426.3726042,,,,,,6.89,,,,,,,,,,,,,,,,,,,,,,,,,,,287.60461,42.166779,12.596
5780,12644769,K01611.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,41.077590334,1.383e-06,-1.383e-06,173.7358974,2.66e-05,-2.66e-05,0.502,0.001,-0.001,6.20583,0.00187,-0.00187,134480.0,32.8,-32.8,23.2,1.01,-0.94,346.0,,,3.37,0.61,-0.51,5518.2,1.0,q1_q17_dr25_tce,4451.0,89.0,-89.0,4.654,0.022,-0.022,0.62,0.027,-0.025,289.07571,51.757439,11.762
5781,7671950,K07846.01,,CANDIDATE,CANDIDATE,0.939,0,0,0,0,10.5994606,0.0002278,-0.0002278,134.8329,0.0202,-0.0202,0.671,0.296,-0.453,9.484,0.403,-0.403,128.8,12.9,-12.9,1.28,0.4,-0.14,896.0,,,152.67,144.22,-50.97,11.2,1.0,q1_q17_dr25_tce,6194.0,193.0,-258.0,4.445,0.054,-0.202,1.069,0.333,-0.119,287.81284,43.362549,15.284
5782,7918172,K01817.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,1,63.934965,0.000572,-0.000572,162.84507,0.00687,-0.00687,1.217,72.99,-0.168,12.71,0.367,-0.367,1119.5,29.3,-29.3,44.59,21.78,-21.78,525.0,,,18.0,26.83,-13.83,45.6,2.0,q1_q17_dr25_tce,5209.0,155.0,-155.0,3.999,0.574,-0.246,1.595,0.779,-0.779,299.59305,43.693089,14.339
