rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
2238,4665571,K02393.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,4.60300256,1.753e-05,-1.753e-05,133.22313,0.00287,-0.00287,0.072,0.409,-0.072,2.6848,0.0903,-0.0903,302.5,14.6,-14.6,1.32,0.05,-0.08,848.0,,,122.02,17.28,-21.85,22.2,2.0,q1_q17_dr25_tce,4821.0,76.0,-76.0,4.529,0.06,-0.02,0.788,0.028,-0.051,294.6647,39.783829,14.903
2239,4829935,K02395.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,16.9329284,4.411e-05,-4.411e-05,132.15407,0.00216,-0.00216,0.319,0.117,-0.319,1.218,0.0673,-0.0673,488.3,28.9,-28.9,2.46,0.78,-0.28,793.0,,,93.34,86.9,-30.31,20.4,1.0,q1_q17_dr25_tce,6310.0,174.0,-239.0,4.417,0.054,-0.202,1.095,0.346,-0.123,290.06293,39.922272,14.779
2240,9269042,K02397.01,Kepler-1221 b,CONFIRMED,CANDIDATE,0.997,0,0,0,0,12.00089667,6.862e-05,-6.862e-05,142.04182,0.00397,-0.00397,0.595,0.021,-0.488,3.266,0.127,-0.127,420.7,23.8,-23.8,1.47,0.16,-0.13,632.0,,,37.81,14.41,-9.49,20.0,1.0,q1_q17_dr25_tce,5195.0,157.0,-141.0,4.598,0.061,-0.055,0.69,0.074,-0.059,285.82233,45.711891,15.563
2241,6199056,K02398.01,,CANDIDATE,CANDIDATE,0.997,0,0,0,0,1.169010526,1.294e-06,-1.294e-06,131.738567,0.000921,-0.000921,1.13,5.365,-0.125,1.1717,0.0566,-0.0566,165.9,5.5,-5.5,91.91,16.0,-29.73,3766.0,,,47688.8,21249.18,-27122.71,37.1,1.0,q1_q17_dr25_tce,5944.0,71.0,-88.0,3.25,0.245,-0.105,5.847,1.018,-1.891,289.93927,41.502659,13.579
2242,11461433,K02399.01,Kepler-1222 b,CONFIRMED,CANDIDATE,0.997,0,0,0,0,1.916940872,6.033e-06,-6.033e-06,132.46734,0.00244,-0.00244,0.405,0.08,-0.393,1.4243,0.0837,-0.0837,105.1,7.1,-7.1,0.89,0.05,-0.07,1246.0,,,571.25,98.36,-118.56,17.7,1.0,q1_q17_dr25_tce,5083.0,83.0,-76.0,4.468,0.083,-0.033,0.872,0.042,-0.072,294.88965,49.379768,14.1
2243,11818607,K02467.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,5.05661302,3.069e-05,-3.069e-05,134.39648,0.00446,-0.00446,0.616,0.329,-0.401,3.926,0.144,-0.144,137.9,9.1,-9.1,1.15,0.35,-0.11,1049.0,,,286.32,257.92,-85.76,17.6,1.0,q1_q17_dr25_tce,5926.0,176.0,-211.0,4.506,0.052,-0.208,0.939,0.282,-0.094,294.22446,50.075588,14.63
2244,6149910,K02469.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,131.187921,0.001563,-0.001563,172.3923,0.00729,-0.00729,0.069,0.383,-0.069,6.905,0.255,-0.255,915.9,45.3,-45.3,2.34,0.09,-0.17,284.0,,,1.54,0.22,-0.31,23.9,1.0,q1_q17_dr25_tce,4898.0,78.0,-88.0,4.518,0.068,-0.018,0.803,0.028,-0.06,298.59482,41.43594,15.048
2245,9108085,K02470.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,2.17489806,1.487e-05,-1.487e-05,134.11887,0.00491,-0.00491,0.76,0.184,-0.516,4.599,0.212,-0.212,74.8,3.1,-3.1,1.08,0.17,-0.15,1496.0,,,1187.26,472.47,-351.9,29.3,1.0,q1_q17_dr25_tce,5749.0,77.0,-77.0,4.323,0.115,-0.115,1.15,0.174,-0.159,297.78647,45.41748,13.655
2246,5436013,K02471.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,25.8859397,0.0002406,-0.0002406,157.04329,0.00753,-0.00753,0.922,0.045,-0.624,4.548,0.216,-0.216,217.1,15.8,-15.8,1.66,0.09,-0.16,542.0,,,20.35,3.9,-4.56,16.1,1.0,q1_q17_dr25_tce,5190.0,85.0,-77.0,4.446,0.105,-0.042,0.899,0.051,-0.083,287.70688,40.685242,14.556
2247,8676148,K02544.01,Kepler-1273 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,28.6253502,0.0002554,-0.0002554,158.11827,0.00698,-0.00698,0.021,0.429,-0.021,4.551,0.184,-0.184,652.7,40.7,-40.7,2.38,0.71,-0.22,573.0,,,25.54,22.32,-7.15,18.3,1.0,q1_q17_dr25_tce,5774.0,154.0,-188.0,4.508,0.036,-0.204,0.941,0.281,-0.088,285.80322,44.873428,15.826
2248,9696358,K02545.01,Kepler-1274 b,CONFIRMED,CANDIDATE,0.739,0,0,0,0,6.98141327,7.603e-05,-7.603e-05,132.7883,0.0101,-0.0101,0.699,0.274,-0.5,6.527,0.305,-0.305,38.0,2.2,-2.2,1.42,0.09,-0.13,1384.0,,,865.81,163.01,-181.18,20.9,1.0,q1_q17_dr25_tce,6054.0,81.0,-72.0,3.923,0.044,-0.036,2.163,0.133,-0.193,284.59372,46.44978,11.752
2249,5039129,K02546.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,1.319677953,6.017e-06,-6.017e-06,132.06143,0.00431,-0.00431,0.62,0.336,-0.4,1.978,0.135,-0.135,100.7,7.0,-7.0,1.13,0.36,-0.14,1843.0,,,2729.71,2484.88,-896.63,17.4,1.0,q1_q17_dr25_tce,6306.0,168.0,-205.0,4.426,0.052,-0.208,1.076,0.335,-0.134,298.34653,40.13979,14.332
2250,4484336,K02547.01,,CANDIDATE,CANDIDATE,0.922,0,0,0,0,8.94337724,4.416e-05,-4.416e-05,137.30234,0.00407,-0.00407,0.163,0.292,-0.163,2.469,0.128,-0.128,215.1,13.4,-13.4,1.48,0.4,-0.26,946.0,,,188.93,153.04,-76.13,18.4,1.0,q1_q17_dr25_tce,6074.0,181.0,-181.0,4.375,0.149,-0.182,1.005,0.27,-0.18,296.45575,39.598591,14.169
2251,9580167,K02548.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,0.827151296,3.957e-06,-3.957e-06,132.07927,0.00444,-0.00444,0.281,0.181,-0.281,1.385,0.116,-0.116,272.4,22.9,-22.9,19.1,5.15,-0.91,5171.0,,,168151.39,124864.13,-21987.17,8.1,1.0,q1_q17_dr25_tce,4452.0,87.0,-47.0,2.28,0.03,-0.03,11.895,3.211,-0.567,288.18198,46.246181,14.992
2252,9757613,K00250.01,Kepler-26 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,12.282998287,8.001e-06,-8.001e-06,170.39809,0.00051,-0.00051,0.047,0.233,-0.047,2.7096,0.0198,-0.0198,2794.7,22.4,-22.4,2.83,0.16,-0.22,431.0,,,8.14,1.68,-1.78,137.2,1.0,q1_q17_dr25_tce,3879.0,77.0,-85.0,4.708,0.045,-0.021,0.537,0.03,-0.041,284.94098,46.56654,15.473
2253,11752906,K00253.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,6.383159135,6.398e-06,-6.398e-06,170.604622,0.000744,-0.000744,0.197,0.237,-0.197,1.7504,0.0334,-0.0334,2313.2,40.8,-40.8,2.73,0.1,-0.17,530.0,,,18.73,3.1,-3.66,64.4,1.0,q1_q17_dr25_tce,3757.0,74.0,-82.0,4.681,0.039,-0.015,0.576,0.022,-0.036,285.57434,49.962269,15.254
2254,10916600,K02623.01,Kepler-1293 b,CONFIRMED,CANDIDATE,0.994,0,0,0,0,5.57654782,5.44e-05,-5.44e-05,136.42668,0.00777,-0.00777,0.45,0.033,-0.436,3.673,0.192,-0.192,53.6,4.5,-4.5,0.92,0.2,-0.06,1183.0,,,462.81,244.02,-85.69,13.2,1.0,q1_q17_dr25_tce,6187.0,74.0,-80.0,4.341,0.05,-0.15,1.238,0.256,-0.091,290.02591,48.335949,13.383
2255,8429314,K02624.01,Kepler-1294 b,CONFIRMED,CANDIDATE,0.997,0,0,0,0,115.6863392,0.0008968,-0.0008968,246.98666,0.0063,-0.0063,0.226,0.223,-0.226,4.65,0.148,-0.148,945.9,51.5,-51.5,3.52,0.58,-0.44,401.0,,,6.09,2.64,-1.68,20.7,1.0,q1_q17_dr25_tce,5800.0,78.0,-87.0,4.327,0.11,-0.11,1.149,0.19,-0.142,291.2681,44.48819,15.174
2256,9153570,K02625.01,Kepler-1295 b,CONFIRMED,CANDIDATE,0.95,0,0,0,0,3.81371423,2.544e-05,-2.544e-05,132.57465,0.00548,-0.00548,0.306,0.145,-0.306,1.973,0.169,-0.169,281.0,29.2,-29.2,1.37,0.32,-0.12,1029.0,,,264.63,185.31,-71.19,11.4,1.0,q1_q17_dr25_tce,5547.0,166.0,-166.0,4.571,0.028,-0.152,0.82,0.188,-0.075,291.39786,45.588558,15.89
2257,11768142,K02626.01,,CANDIDATE,CANDIDATE,0.999,0,0,0,0,38.0970717,0.0003079,-0.0003079,140.00353,0.00659,-0.00659,0.953,0.019,-0.688,4.307,0.21,-0.21,913.3,59.1,-59.1,1.58,0.2,-0.21,242.0,,,0.81,0.3,-0.25,17.0,1.0,q1_q17_dr25_tce,3554.0,71.0,-80.0,4.867,0.055,-0.055,0.398,0.049,-0.054,294.36609,49.915058,15.931
2258,7984574,K02400.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,11.6191707,4.594e-05,-4.594e-05,142.12335,0.00355,-0.00355,0.059,0.398,-0.059,1.819,0.105,-0.105,700.4,44.9,-44.9,2.21,0.63,-0.19,756.0,,,77.43,64.84,-20.46,18.5,1.0,q1_q17_dr25_tce,5870.0,158.0,-175.0,4.56,0.035,-0.184,0.834,0.238,-0.074,299.06168,43.720329,15.664
2259,9592579,K00243.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,2.637574744,1.857e-06,-1.857e-06,134.212775,0.000597,-0.000597,0.909,0.002,-0.002,5.4573,0.0321,-0.0321,5423.5,32.4,-32.4,9.16,3.03,-1.01,1385.0,,,868.86,850.3,-273.05,222.8,1.0,q1_q17_dr25_tce,6108.0,171.0,-214.0,4.466,0.054,-0.216,1.03,0.341,-0.114,293.6701,46.29567,15.106
2260,10336951,K02401.01,,CANDIDATE,CANDIDATE,0.996,0,0,0,0,38.2292037,0.0002813,-0.0002813,166.01191,0.00647,-0.00647,0.571,0.37,-0.354,3.893,0.178,-0.178,605.8,33.6,-33.6,1.51,0.13,-0.12,359.0,,,3.92,1.2,-1.0,21.0,1.0,q1_q17_dr25_tce,4544.0,121.0,-135.0,4.656,0.048,-0.032,0.598,0.05,-0.05,290.83627,47.444939,14.847
2261,8481129,K02402.01,Kepler-1223 b,CONFIRMED,CANDIDATE,0.992,0,0,0,0,16.3012727,0.0001047,-0.0001047,133.79446,0.00519,-0.00519,0.88,0.044,-0.6,3.974,0.141,-0.141,259.5,15.4,-15.4,1.54,0.09,-0.12,557.0,,,22.73,6.08,-5.29,19.7,1.0,q1_q17_dr25_tce,4873.0,145.0,-130.0,4.558,0.041,-0.045,0.796,0.049,-0.06,285.29575,44.55275,14.61
2262,2142522,K02403.01,Kepler-1224 b,CONFIRMED,CANDIDATE,0.757,0,0,0,0,13.32354078,9.754e-05,-9.754e-05,134.03671,0.0063,-0.0063,0.225,0.238,-0.225,3.873,0.183,-0.183,116.6,8.3,-8.3,1.32,0.22,-0.14,872.0,,,136.61,61.54,-36.81,16.3,1.0,q1_q17_dr25_tce,6113.0,98.0,-147.0,4.341,0.066,-0.114,1.218,0.203,-0.125,286.62576,37.5373,12.867
2263,9395719,K02472.01,Kepler-1250 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,2.607545159,6.585e-06,-6.585e-06,131.83453,0.00208,-0.00208,0.206,0.231,-0.206,1.3916,0.0666,-0.0666,351.5,18.2,-18.2,2.07,0.62,-0.23,1431.0,,,993.79,892.81,-318.55,23.0,1.0,q1_q17_dr25_tce,6147.0,172.0,-236.0,4.435,0.052,-0.208,1.096,0.333,-0.119,287.79385,45.98024,15.618
2264,8753896,K02473.01,Kepler-389 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,3.24417541,1.562e-05,-1.562e-05,132.94014,0.0043,-0.0043,0.761,0.04,-0.543,1.992,0.105,-0.105,371.9,23.4,-23.4,1.84,0.08,-0.16,1047.0,,,283.66,44.72,-61.51,18.0,1.0,q1_q17_dr25_tce,5094.0,81.0,-81.0,4.469,0.096,-0.03,0.87,0.037,-0.075,291.95999,44.900021,15.77
2265,8240617,K02474.01,,CANDIDATE,CANDIDATE,,0,0,0,0,176.845697,0.002753,-0.002753,197.27794,0.00863,-0.00863,1.4653,0.1179,-0.5462,3.812,0.923,-0.923,431.6,87.1,-87.1,42.05,18.73,-3.9,291.0,,,1.69,2.38,-0.46,7.7,,,5592.0,205.0,-169.0,4.541,0.051,-0.272,0.797,0.355,-0.074,294.39749,44.124199,14.182
2266,8746295,K02475.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,6.85567248,3.007e-05,-3.007e-05,136.01953,0.00344,-0.00344,0.479,0.011,-0.444,2.268,0.135,-0.135,197.7,13.6,-13.6,1.27,0.39,-0.1,897.0,,,153.07,140.03,-37.99,17.2,1.0,q1_q17_dr25_tce,5734.0,156.0,-173.0,4.538,0.037,-0.213,0.883,0.275,-0.069,288.88123,44.959209,14.738
2267,10090257,K02476.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,2.28607282,2.379e-05,-2.379e-05,133.557,0.0107,-0.0107,0.059,1.008,-0.059,7.82,2.4,-2.4,261.8,16.5,-16.5,1.01,0.11,-0.06,942.0,,,186.39,66.38,-39.17,35.9,1.0,q1_q17_dr25_tce,4583.0,124.0,-124.0,4.65,0.021,-0.052,0.654,0.068,-0.04,297.22394,47.025162,15.546
2268,11295426,K00246.02,Kepler-68 A c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,9.60505976,3.459e-05,-3.459e-05,136.37863,0.0032,-0.0032,0.54,0.4,-0.33,3.0063,0.0773,-0.0773,55.0,1.9,-1.9,0.91,0.05,-0.04,941.0,,,185.15,32.63,-27.19,32.2,2.0,q1_q17_dr25_tce,5790.0,78.0,-78.0,4.279,0.03,-0.027,1.198,0.067,-0.061,291.03232,49.040272,9.997
2269,10679583,K02549.01,,FALSE POSITIVE,FALSE POSITIVE,0.015,0,0,1,0,3.54789928,2.884e-05,-2.884e-05,133.78212,0.00611,-0.00611,0.325,0.142,-0.325,2.861,0.197,-0.197,185.3,16.2,-16.2,0.99,0.16,-0.07,987.0,,,224.45,119.85,-50.87,13.6,1.0,q1_q17_dr25_tce,5399.0,160.0,-144.0,4.619,0.035,-0.098,0.725,0.122,-0.052,296.96017,47.964771,15.413
2270,11622985,K02550.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,18.0243482,0.0001149,-0.0001149,144.27756,0.00537,-0.00537,0.57,0.378,-0.347,3.575,0.152,-0.152,441.2,29.5,-29.5,1.98,0.61,-0.2,683.0,,,51.44,46.44,-14.74,17.3,1.0,q1_q17_dr25_tce,5955.0,161.0,-179.0,4.52,0.037,-0.213,0.91,0.28,-0.093,297.24017,49.616859,15.419
2271,11361283,K02551.01,,CANDIDATE,CANDIDATE,0.997,0,0,0,0,16.4793229,0.0001733,-0.0001733,142.94163,0.00767,-0.00767,0.263,0.194,-0.263,3.312,0.247,-0.247,479.1,41.2,-41.2,1.53,0.17,-0.1,537.0,,,19.62,7.78,-4.56,13.8,1.0,q1_q17_dr25_tce,4908.0,162.0,-148.0,4.618,0.027,-0.063,0.716,0.077,-0.049,296.72305,49.106659,15.846
2272,8757824,K02552.01,Kepler-1275 b,CONFIRMED,CANDIDATE,0.998,0,0,0,0,3.65690909,1.919e-05,-1.919e-05,134.95269,0.0045,-0.0045,0.217,0.238,-0.217,2.064,0.141,-0.141,107.4,9.8,-9.8,1.32,0.23,-0.17,1368.0,,,828.52,367.2,-234.28,12.8,1.0,q1_q17_dr25_tce,6078.0,81.0,-90.0,4.294,0.099,-0.121,1.271,0.216,-0.162,293.50049,44.932461,14.46
2273,9832208,K02553.01,,CANDIDATE,CANDIDATE,0.717,0,0,0,0,88.0712769,0.0008497,-0.0008497,214.51304,0.0074,-0.0074,0.347,0.12,-0.347,6.758,0.263,-0.263,885.4,55.9,-55.9,2.4,0.09,-0.16,330.0,,,2.79,0.43,-0.51,18.1,1.0,q1_q17_dr25_tce,4939.0,79.0,-79.0,4.506,0.072,-0.022,0.819,0.032,-0.055,292.30743,46.62664,15.639
2274,6124512,K02627.01,Kepler-1296 b,CONFIRMED,CANDIDATE,0.996,0,0,0,0,8.38395796,8.452e-05,-8.452e-05,134.41408,0.00829,-0.00829,0.892,0.053,-0.601,5.2,0.232,-0.232,108.5,8.9,-8.9,3.24,0.56,-1.03,1285.0,,,645.64,290.81,-364.83,14.1,1.0,q1_q17_dr25_tce,5405.0,75.0,-86.0,3.741,0.217,-0.093,2.605,0.447,-0.831,292.12521,41.40781,14.667
2275,10070468,K02628.01,Kepler-1297 b,CONFIRMED,CANDIDATE,0.998,0,0,0,0,1.68189051,1.076e-05,-1.076e-05,133.07951,0.00512,-0.00512,0.415,0.047,-0.415,2.992,0.161,-0.161,83.2,5.6,-5.6,1.27,0.2,-0.23,1790.0,,,2432.14,1005.66,-880.04,17.4,1.0,q1_q17_dr25_tce,5827.0,70.0,-79.0,4.191,0.162,-0.108,1.374,0.221,-0.246,289.95651,47.02039,14.812
2276,10031656,K02629.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,8.59000355,8.864e-05,-8.864e-05,131.97492,0.00766,-0.00766,0.909,0.028,-0.622,6.68,0.219,-0.219,298.1,17.9,-17.9,1.82,0.52,-0.18,843.0,,,119.26,101.2,-33.02,18.9,1.0,q1_q17_dr25_tce,5817.0,155.0,-172.0,4.538,0.048,-0.192,0.876,0.254,-0.085,298.75491,46.941589,15.408
2277,7584650,K02631.01,,CANDIDATE,CANDIDATE,0.91,0,0,0,0,44.9977604,0.0005173,-0.0005173,160.2298,0.0101,-0.0101,0.928,0.013,-0.647,9.686,0.193,-0.193,170.2,8.3,-8.3,1.59,0.23,-0.08,508.0,,,15.74,5.91,-2.25,21.4,1.0,q1_q17_dr25_tce,5871.0,70.0,-88.0,4.493,0.019,-0.11,0.983,0.143,-0.045,282.23969,43.244049,13.468
2278,11337566,K02632.01,Kepler-1298 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,7.12815163,6.195e-05,-6.195e-05,136.88006,0.00702,-0.00702,0.201,0.272,-0.201,5.522,0.199,-0.199,45.9,2.4,-2.4,1.36,0.25,-0.34,1373.0,,,839.5,428.34,-401.83,22.0,1.0,q1_q17_dr25_tce,6311.0,113.0,-126.0,3.998,0.188,-0.116,1.994,0.371,-0.495,284.42273,49.10622,11.392
2279,6364215,K02404.01,,CANDIDATE,CANDIDATE,0.972,0,0,0,0,2.10081629,1.482e-05,-1.482e-05,132.26789,0.00498,-0.00498,0.979,0.024,-0.703,2.8182,0.0914,-0.0914,169.1,12.5,-12.5,1.65,0.49,-0.2,1378.0,,,852.78,768.81,-282.51,15.3,2.0,q1_q17_dr25_tce,5815.0,175.0,-210.0,4.5,0.052,-0.195,0.918,0.275,-0.11,291.87799,41.769581,15.656
2280,10202759,K02405.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,0.872952088,1.019e-06,-1.019e-06,131.49734,0.00101,-0.00101,1.1,1.587,-0.038,1.4499,0.0568,-0.0568,137.3,4.1,-4.1,25.5,5.64,-6.89,3165.0,,,23715.46,15617.95,-12681.5,41.6,1.0,q1_q17_dr25_tce,7102.0,192.0,-235.0,3.972,0.221,-0.119,2.082,0.46,-0.563,289.80298,47.259159,12.335
2281,5007345,K02406.01,Kepler-1225 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,7.01074295,2.517e-05,-2.517e-05,138.4027,0.00308,-0.00308,0.427,0.035,-0.427,2.1787,0.0955,-0.0955,222.8,12.3,-12.3,3.76,0.61,-1.14,1453.0,,,1054.63,448.28,-567.41,21.3,1.0,q1_q17_dr25_tce,5814.0,78.0,-78.0,3.745,0.225,-0.09,2.476,0.402,-0.747,290.6333,40.13699,14.689
2282,12120484,K02407.01,Kepler-1226 b,CONFIRMED,CANDIDATE,0.993,0,0,0,0,17.2922631,0.0001282,-0.0001282,135.75448,0.00619,-0.00619,0.865,0.012,-0.601,7.042,0.161,-0.161,203.1,9.9,-9.9,2.13,0.35,-0.34,809.0,,,101.22,41.84,-33.67,23.7,1.0,q1_q17_dr25_tce,5936.0,71.0,-79.0,4.261,0.137,-0.112,1.299,0.209,-0.209,296.37692,50.621471,14.15
2283,6429812,K02408.01,Kepler-1227 b,CONFIRMED,CANDIDATE,0.998,0,0,0,0,94.289223,0.0006466,-0.0006466,166.50826,0.00587,-0.00587,0.613,0.33,-0.389,4.102,0.158,-0.158,505.4,26.3,-26.3,2.11,0.29,-0.08,369.0,,,4.39,1.53,-0.61,22.5,1.0,q1_q17_dr25_tce,5632.0,67.0,-92.0,4.537,0.014,-0.119,0.904,0.121,-0.038,287.06638,41.874908,14.183
2284,6846911,K02477.01,,CANDIDATE,CANDIDATE,0.998,0,0,0,0,14.02634692,3.997e-05,-3.997e-05,135.17539,0.00231,-0.00231,0.877,0.062,-0.632,1.2808,0.0766,-0.0766,403.6,26.3,-26.3,2.66,0.79,-0.42,822.0,,,108.07,96.95,-41.63,19.3,1.0,q1_q17_dr25_tce,5970.0,184.0,-205.0,4.355,0.112,-0.192,1.131,0.335,-0.18,286.25165,42.378479,14.729
2285,5385439,K02478.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,1,12.425866431,,,141.5137911,,,0.977,,,29.1428,,,257.9,,,2.12,0.56,-0.34,741.0,,,71.19,57.69,-25.84,62.2,1.0,q1_q17_dr25_tce,5428.0,161.0,-145.0,4.404,0.144,-0.198,0.94,0.253,-0.148,297.58801,40.57798,14.148
2286,5963582,K02479.01,,CANDIDATE,CANDIDATE,0.947,0,0,0,0,25.5433704,0.0002261,-0.0002261,140.58705,0.00709,-0.00709,0.44,0.013,-0.44,8.567,0.216,-0.216,138.6,5.7,-5.7,2.11,0.41,-0.41,772.0,,,84.0,46.41,-33.15,28.4,1.0,q1_q17_dr25_tce,5422.0,119.0,-98.0,3.945,0.162,-0.108,1.782,0.344,-0.344,292.88528,41.27924,12.939
2287,4476423,K02481.01,,CANDIDATE,CANDIDATE,,0,0,0,0,33.8542586,0.0007913,-0.0007913,132.1329,0.0217,-0.0217,0.1881,0.256,-0.1879,12.689,0.721,-0.721,253.3,24.5,-24.5,15.96,1.06,-1.06,1326.0,,,730.99,173.54,-146.52,10.0,,,4553.0,97.0,-97.0,2.605,0.016,-0.016,10.472,0.696,-0.696,294.78235,39.596519,13.605
2288,11403389,K02482.01,Kepler-1251 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,45.0909201,0.0004749,-0.0004749,133.55146,0.00833,-0.00833,0.957,0.009,-0.754,4.605,0.182,-0.182,436.3,34.2,-34.2,2.44,0.7,-0.24,487.0,,,13.27,11.16,-3.77,14.1,1.0,q1_q17_dr25_tce,5790.0,156.0,-190.0,4.528,0.036,-0.204,0.9,0.258,-0.086,292.11517,49.256432,14.976
2289,9851662,K02483.01,Kepler-1252 b,CONFIRMED,CANDIDATE,0.995,0,0,0,0,15.0539886,0.0001234,-0.0001234,135.53329,0.00687,-0.00687,0.886,0.064,-0.594,4.422,0.174,-0.174,221.5,15.7,-15.7,1.44,0.25,-0.21,665.0,,,46.3,25.51,-16.14,16.3,1.0,q1_q17_dr25_tce,5475.0,162.0,-162.0,4.479,0.121,-0.135,0.818,0.143,-0.117,298.95032,46.692799,14.503
2290,6467363,K02840.01,,CANDIDATE,CANDIDATE,0.995,0,0,0,0,3.67936863,2.007e-05,-2.007e-05,134.99021,0.00417,-0.00417,0.885,0.065,-0.623,3.47,0.144,-0.144,85.9,5.2,-5.2,0.92,0.2,-0.11,1112.0,,,361.27,242.82,-114.83,18.1,1.0,q1_q17_dr25_tce,5676.0,172.0,-154.0,4.474,0.117,-0.156,0.848,0.185,-0.108,298.35361,41.820068,13.884
2291,6467363,K02840.02,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,7.4464635,0.0001035,-0.0001035,137.3391,0.0116,-0.0116,0.531,0.055,-0.43,4.084,0.298,-0.298,78.0,7.1,-7.1,0.77,0.17,-0.1,879.0,,,141.12,94.85,-44.85,12.7,2.0,q1_q17_dr25_tce,5676.0,172.0,-154.0,4.474,0.117,-0.156,0.848,0.185,-0.108,298.35361,41.820068,13.884
2292,8758204,K02841.01,,CANDIDATE,CANDIDATE,0.996,0,0,0,0,159.388788,0.003488,-0.003488,226.9313,0.0109,-0.0109,0.109,0.326,-0.109,8.432,0.394,-0.394,1033.0,68.1,-68.1,2.73,0.14,-0.24,289.0,,,1.65,0.29,-0.36,17.3,1.0,q1_q17_dr25_tce,5135.0,84.0,-77.0,4.464,0.09,-0.036,0.874,0.044,-0.076,293.6394,44.982529,15.822
2293,8733898,K02842.01,Kepler-446 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,1.565412613,1.601e-06,-1.601e-06,132.91281,0.00115,-0.00115,0.003,0.431,-0.003,0.7572,0.0299,-0.0299,2754.6,83.1,-83.1,1.73,0.22,-0.19,648.0,,,41.85,15.16,-10.74,48.6,1.0,q1_q17_dr25_tce,3464.0,69.0,-55.0,4.923,0.044,-0.044,0.328,0.04,-0.036,282.25021,44.921108,16.257
2294,8733898,K02842.02,Kepler-446 d,CONFIRMED,CANDIDATE,0.992,0,0,0,0,5.14892346,1.247e-05,-1.247e-05,133.31971,0.00278,-0.00278,0.719,0.186,-0.506,0.9613,0.0538,-0.0538,2355.0,120.0,-120.0,1.72,0.21,-0.18,436.0,,,8.54,3.09,-2.19,25.4,3.0,q1_q17_dr25_tce,3464.0,69.0,-55.0,4.923,0.044,-0.044,0.328,0.04,-0.036,282.25021,44.921108,16.257
2295,3228945,K02917.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,0.730943372,4.183e-06,-4.183e-06,131.49862,0.00458,-0.00458,0.792,0.162,-0.545,3.004,0.117,-0.117,134.7,6.1,-6.1,1.37,0.44,-0.2,2190.0,,,5461.14,5439.02,-2061.35,27.0,1.0,q1_q17_dr25_tce,6143.0,193.0,-257.0,4.418,0.072,-0.217,1.067,0.35,-0.15,289.7934,38.385078,15.021
2296,7008149,K02918.01,,FALSE POSITIVE,FALSE POSITIVE,0.001,0,0,1,0,0.515552803,3.96e-07,-3.96e-07,131.651719,0.000822,-0.000822,1.128,1.15,-0.066,1.7869,0.0332,-0.0332,1224.1,18.7,-18.7,13.96,1.51,-1.51,1807.0,,,2508.21,1022.97,-776.48,79.6,1.0,q1_q17_dr25_tce,5068.0,176.0,-176.0,4.556,0.078,-0.052,0.73,0.079,-0.079,281.55936,42.520489,15.786
