rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
8970,5598216,K08101.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,373.8716,0.03763,-0.03763,186.6688,0.0494,-0.0494,0.246,0.223,-0.246,16.78,3.1,-3.1,382.7,42.6,-42.6,2.19,0.62,-0.55,279.0,,,1.44,1.18,-0.72,10.3,2.0,q1_q17_dr25_tce,5846.0,158.0,-158.0,4.258,0.276,-0.184,1.116,0.314,-0.283,283.56866,40.865761,13.683
8971,5637036,K08102.01,,FALSE POSITIVE,FALSE POSITIVE,0.157,1,0,0,0,171.046664,0.001613,-0.001613,293.02637,0.00602,-0.00602,0.387,0.082,-0.387,2.438,0.323,-0.323,731.0,102.0,-102.0,32.31,2.3,-8.64,827.0,,,110.64,25.65,-57.6,9.8,1.0,q1_q17_dr25_tce,4932.0,88.0,-137.0,2.697,0.033,-0.027,12.048,0.859,-3.223,296.42337,40.892471,12.769
8972,5647008,K08103.01,,FALSE POSITIVE,FALSE POSITIVE,0.493,0,1,0,0,0.799868354,5.97e-07,-5.97e-07,131.997209,0.000613,-0.000613,1.274,0.064,-0.055,6.613,0.156,-0.156,4928.8,26.2,-26.2,34.7,8.74,-3.73,1816.0,,,2581.61,1967.48,-760.55,251.4,1.0,q1_q17_dr25_tce,5568.0,166.0,-166.0,4.488,0.081,-0.161,0.882,0.222,-0.095,298.52679,40.858391,14.335
8973,10385708,K08206.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,345.7671,0.03129,-0.03129,320.3812,0.0502,-0.0502,0.391,0.066,-0.391,15.38,1.2,-1.2,212.7,19.4,-19.4,2.5,0.18,-0.12,336.0,,,3.02,0.63,-0.43,12.3,4.0,q1_q17_dr25_tce,5845.0,79.0,-79.0,4.024,0.025,-0.02,1.702,0.12,-0.083,282.21188,47.577,11.153
8974,10404545,K08207.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,350.34114,0.01714,-0.01714,184.81,0.0195,-0.0195,0.01,0.504,-0.01,16.97,1.1,-1.1,1363.8,98.8,-98.8,2.5,0.33,-0.19,202.0,,,0.39,0.18,-0.09,16.4,1.0,q1_q17_dr25_tce,5188.0,153.0,-153.0,4.642,0.033,-0.083,0.69,0.093,-0.053,291.75497,47.549332,15.901
8975,10425070,K08208.01,,FALSE POSITIVE,FALSE POSITIVE,0.003,1,0,0,0,363.97165,0.01144,-0.01144,198.9835,0.0186,-0.0186,1.394,6.664,-0.159,5.702,0.868,-0.868,1966.0,280.0,-280.0,40.48,11.21,-3.76,231.0,,,0.68,0.56,-0.18,8.5,3.0,q1_q17_dr25_tce,5648.0,169.0,-152.0,4.559,0.034,-0.184,0.841,0.233,-0.078,298.68832,47.513821,14.977
8976,10425070,K08208.02,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,395.23753,0.02629,-0.02629,186.536,0.0492,-0.0492,0.629,0.045,-0.459,18.494,0.85,-0.85,1298.0,107.0,-107.0,3.17,0.87,-0.3,225.0,,,0.61,0.5,-0.16,13.4,4.0,q1_q17_dr25_tce,5648.0,169.0,-152.0,4.559,0.034,-0.184,0.841,0.233,-0.078,298.68832,47.513821,14.977
8977,10461045,K08209.01,,FALSE POSITIVE,FALSE POSITIVE,0.088,1,0,0,0,385.97241,0.0131,-0.0131,315.6247,0.0229,-0.0229,0.444,0.02,-0.444,12.167,0.929,-0.929,162.0,18.8,-18.8,1.72,0.5,-0.29,325.0,,,2.65,2.18,-1.05,10.8,1.0,q1_q17_dr25_tce,6732.0,162.0,-223.0,4.271,0.12,-0.195,1.316,0.38,-0.222,287.82239,47.690208,13.161
8978,10493253,K08210.01,,FALSE POSITIVE,FALSE POSITIVE,0.168,1,0,0,0,89.667675,0.006158,-0.006158,183.036,0.0414,-0.0414,0.324,0.139,-0.324,3.726,0.819,-0.819,1415.0,276.0,-276.0,78.77,16.8,-39.2,1364.0,,,818.91,498.03,-632.05,7.0,1.0,q1_q17_dr25_tce,4742.0,106.0,-118.0,2.099,0.385,-0.165,21.291,4.541,-10.595,299.40509,47.620991,12.393
8979,4160669,K06391.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,2.183517999,1.891e-06,-1.891e-06,132.692938,0.000807,-0.000807,1.214,1.464,-0.052,4.2703,0.0363,-0.0363,1321.6,10.8,-10.8,4633.66,202.3,-607.0,9791.0,,,2169685.72,467872.58,-642965.7,147.7,1.0,q1_q17_dr25_tce,3198.0,89.0,-56.0,0.047,0.16,-0.04,162.725,7.105,-21.315,292.32391,39.299351,11.296
8980,4269252,K06398.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,9.4022333,0.0001098,-0.0001098,134.8876,0.0102,-0.0102,0.019,0.45,-0.019,2.79,0.397,-0.397,316.0,40.2,-40.2,23.61,5.22,-4.69,2309.0,,,6719.57,4121.83,-2772.79,9.8,1.0,q1_q17_dr25_tce,4597.0,92.0,-101.0,2.42,0.033,-0.03,13.874,3.064,-2.758,293.27979,39.393318,10.59
8981,4574310,K06427.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,1.306220168,7.8e-08,-7.8e-08,132.1122056,4.94e-05,-4.94e-05,0.352,0.006,-0.005,5.14519,0.00297,-0.00297,481370.0,228.0,-228.0,83.16,18.27,-22.35,2095.0,,,4556.14,2983.83,-2425.75,2019.4,1.0,q1_q17_dr25_tce,6600.0,178.0,-218.0,4.238,0.27,-0.18,1.124,0.247,-0.302,294.99365,39.64283,13.242
8982,4773155,K06453.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,25.706001174,4.125e-06,-4.125e-06,156.644215,0.000132,-0.000132,0.43,0.004,-0.004,10.969,0.00758,-0.00758,464960.0,277.0,-277.0,67.11,17.98,-7.73,579.0,,,26.55,20.92,-8.15,2008.1,1.0,q1_q17_dr25_tce,5642.0,152.0,-169.0,4.498,0.06,-0.18,0.903,0.242,-0.104,297.98264,39.894081,13.592
8983,4862625,K06464.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,20.000242814,4.713e-06,-4.713e-06,134.82021,0.000193,-0.000193,1.004,0.032,-0.036,5.0042,0.0185,-0.0185,13138.0,30.7,-30.7,21.57,6.14,-2.18,746.0,,,73.09,59.38,-20.75,796.5,1.0,q1_q17_dr25_tce,6373.0,151.0,-189.0,4.438,0.062,-0.188,1.047,0.298,-0.106,298.21509,39.955101,13.718
8984,2834805,K07638.01,,CANDIDATE,CANDIDATE,0.76,0,0,0,0,25.0032023,0.0002648,-0.0002648,140.90106,0.00992,-0.00992,0.756,0.222,-0.51,5.498,0.557,-0.557,64.1,7.3,-7.3,1.47,0.33,-0.38,837.0,,,116.27,79.06,-59.05,12.6,1.0,q1_q17_dr25_tce,6148.0,167.0,-186.0,4.055,0.234,-0.126,1.685,0.385,-0.428,286.70145,38.042191,12.55
8985,2859299,K07640.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,0,0.643703667,6.31e-07,-6.31e-07,131.984908,0.00081,-0.00081,0.036,0.42,-0.036,0.801,0.0321,-0.0321,172.0,6.0,-6.0,1.48,0.49,-0.21,2358.0,,,7305.66,7026.93,-2587.18,40.3,1.0,q1_q17_dr25_tce,6161.0,165.0,-202.0,4.362,0.105,-0.195,1.114,0.366,-0.157,292.88342,38.074951,13.791
8986,2984990,K07641.01,,CANDIDATE,CANDIDATE,0.979,0,0,0,0,3.79437277,5.825e-05,-5.825e-05,132.1265,0.0122,-0.0122,0.05,0.401,-0.05,2.289,0.34,-0.34,83.2,13.4,-13.4,1.36,0.49,-0.61,1383.0,,,865.53,967.11,-625.6,7.7,1.0,q1_q17_dr25_tce,5455.0,180.0,-147.0,4.025,0.54,-0.216,1.507,0.548,-0.669,290.32401,38.111111,14.816
8987,3230095,K07647.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,7.04716175,7.663e-05,-7.663e-05,132.7504,0.0102,-0.0102,0.856,0.101,-0.655,2.693,0.43,-0.43,150.8,25.5,-25.5,1.1,0.2,-0.09,817.0,,,105.1,58.24,-27.06,9.4,1.0,q1_q17_dr25_tce,5496.0,149.0,-166.0,4.592,0.037,-0.12,0.776,0.141,-0.065,290.0831,38.398472,15.13
8988,3235282,K07649.01,,FALSE POSITIVE,FALSE POSITIVE,0.011,1,0,0,0,494.165759,0.008792,-0.008792,472.0427,0.013,-0.013,0.41,0.073,-0.41,2.239,0.477,-0.477,1440.0,246.0,-246.0,4.5,1.27,-0.54,265.0,,,1.17,0.98,-0.39,7.4,1.0,q1_q17_dr25_tce,6392.0,179.0,-224.0,4.399,0.06,-0.18,1.162,0.327,-0.14,291.51395,38.365471,15.404
8989,9142714,K07928.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,1.12625975,,,132.296346,,,,,,3.62,,,,,,,,,,,,,,,,4.0,q1_q17_dr25_tce,,,,,,,,,,286.04276,45.511211,15.375
8990,9278575,K07932.01,,CANDIDATE,CANDIDATE,0.23,0,0,0,0,502.25648,0.04197,-0.04197,162.5842,0.076,-0.076,0.05,0.403,-0.05,14.84,1.7,-1.7,153.2,24.3,-24.3,1.03,0.22,-0.15,215.0,,,0.51,0.33,-0.18,8.1,1.0,q1_q17_dr25_tce,5637.0,169.0,-152.0,4.46,0.135,-0.165,0.833,0.18,-0.12,290.89395,45.71664,13.339
8991,9592831,K07947.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,1,0.609668222,9.17e-06,-9.17e-06,131.934,0.0166,-0.0166,0.135,0.329,-0.135,2.836,0.267,-0.267,287.6,22.7,-22.7,1.35,0.23,-0.1,1805.0,,,2491.57,1431.05,-640.58,15.7,1.0,q1_q17_dr25_tce,5296.0,190.0,-174.0,4.576,0.03,-0.12,0.815,0.138,-0.064,293.76086,46.231201,16.678
8992,9770983,K07961.01,,FALSE POSITIVE,FALSE POSITIVE,0.382,0,0,1,0,7.02932339,7.983e-05,-7.983e-05,134.66434,0.00899,-0.00899,0.098,0.365,-0.098,2.853,0.256,-0.256,81.6,10.8,-10.8,0.92,0.24,-0.08,974.0,,,212.66,172.31,-61.09,8.7,1.0,q1_q17_dr25_tce,5977.0,182.0,-223.0,4.473,0.044,-0.187,1.022,0.273,-0.091,291.9935,46.516071,14.27
8993,9777089,K07962.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,1,19.229478,0.001262,-0.001262,132.5889,0.0407,-0.0407,0.699,0.009,-0.526,4.68,3.8,-3.8,115.8,14.1,-14.1,1.97,0.61,-0.51,970.0,,,209.42,193.27,-110.26,8.1,1.0,q1_q17_dr25_tce,6654.0,187.0,-258.0,4.113,0.204,-0.185,1.712,0.534,-0.437,294.47092,46.592979,14.429
8994,8561063,K00961.03,Kepler-42 d,CONFIRMED,CANDIDATE,1.0,0,0,0,0,1.865114193,1.005e-06,-1.005e-06,133.792344,0.000476,-0.000476,0.785,0.129,-0.541,0.4279,0.0221,-0.0221,1124.8,22.1,-22.1,0.66,0.17,-0.08,455.0,,,10.1,6.9,-2.42,56.9,2.0,q1_q17_dr25_tce,3292.0,44.0,-24.0,5.215,0.053,-0.098,0.148,0.039,-0.017,292.21906,44.61916,15.92
8995,6233890,K01624.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,2.99540439,1.352e-05,-1.352e-05,132.78128,0.00305,-0.00305,1.179,1.284,-0.128,6.172,0.17,-0.17,223.2,5.8,-5.8,65.37,11.07,-25.81,2195.0,,,5493.46,3148.36,-3753.83,45.6,1.0,q1_q17_dr25_tce,6106.0,218.0,-218.0,3.633,0.345,-0.115,3.09,0.523,-1.22,299.12851,41.58754,13.173
8996,4844004,K01662.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,0.784031658,1e-06,-1e-06,133.38391,0.001,-0.001,0.102,0.356,-0.102,0.7773,0.0515,-0.0515,352.2,18.6,-18.6,1.55,0.32,-0.11,1705.0,,,1995.65,1336.95,-468.82,28.2,1.0,q1_q17_dr25_tce,5435.0,179.0,-163.0,4.578,0.027,-0.144,0.824,0.174,-0.058,294.13202,39.981979,15.479
8997,6604328,K01736.01,Kepler-945 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,31.0033072,0.0001895,-0.0001895,143.29085,0.00408,-0.00408,0.151,0.294,-0.151,5.253,0.142,-0.142,645.2,33.5,-33.5,2.72,0.72,-0.31,616.0,,,34.03,27.86,-11.22,22.1,1.0,q1_q17_dr25_tce,6090.0,193.0,-236.0,4.447,0.058,-0.173,1.071,0.286,-0.122,291.26974,42.096039,15.898
8998,8396405,K01733.01,,CANDIDATE,CANDIDATE,0.938,0,0,0,0,19.18109525,9.154e-05,-9.154e-05,141.37097,0.00364,-0.00364,0.007,0.421,-0.007,2.424,0.104,-0.104,865.4,55.7,-55.7,1.72,0.09,-0.1,513.0,,,16.42,4.31,-3.51,17.6,1.0,q1_q17_dr25_tce,5214.0,172.0,-156.0,4.673,0.059,-0.027,0.587,0.031,-0.034,301.08572,44.380192,15.73
8999,10321972,K07998.01,,CANDIDATE,CANDIDATE,0.692,0,0,0,0,122.11555,0.01898,-0.01898,228.38,0.19,-0.19,0.23,0.214,-0.23,16.07,1.3,-1.3,1104.0,106.0,-106.0,2.96,0.9,-0.56,351.0,,,3.6,3.44,-1.54,12.2,1.0,q1_q17_dr25_tce,5592.0,195.0,-195.0,4.418,0.156,-0.214,0.894,0.273,-0.168,283.2048,47.478271,15.546
9000,10322797,K07999.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,0,1,1.213742728,8.822e-06,-8.822e-06,131.74123,0.00779,-0.00779,0.627,0.056,-0.47,3.596,0.198,-0.198,31.7,1.9,-1.9,1.18,0.25,-0.38,2599.0,,,10804.6,6649.07,-6360.33,20.3,1.0,q1_q17_dr25_tce,6532.0,156.0,-195.0,3.961,0.266,-0.114,1.987,0.422,-0.633,283.66428,47.40097,13.203
9001,10331279,K08000.01,,CANDIDATE,CANDIDATE,0.975,0,0,0,0,225.48805,0.01866,-0.01866,224.2023,0.0772,-0.0772,0.817,0.024,-0.568,19.46,2.3,-2.3,379.9,42.1,-42.1,1.7,0.43,-0.14,267.0,,,1.2,0.9,-0.3,11.6,1.0,q1_q17_dr25_tce,5663.0,169.0,-152.0,4.579,0.04,-0.16,0.782,0.194,-0.065,288.27457,47.495781,15.306
9002,10338529,K08002.01,,FALSE POSITIVE,FALSE POSITIVE,0.087,1,0,0,0,366.74866,0.01903,-0.01903,308.3136,0.0376,-0.0376,0.663,0.284,-0.439,12.446,0.874,-0.874,419.1,54.9,-54.9,2.35,0.75,-0.38,281.0,,,1.48,1.44,-0.57,9.1,1.0,q1_q17_dr25_tce,6136.0,190.0,-212.0,4.368,0.108,-0.201,1.087,0.347,-0.174,291.46838,47.4674,15.216
9003,10340212,K08003.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,1,0.93374894,1.45e-05,-1.45e-05,131.526,0.0153,-0.0153,0.457,0.028,-0.457,4.637,0.67,-0.67,226.2,40.6,-40.6,0.18,0.0,0.0,433.0,,,8.36,0.0,0.0,9.3,1.0,q1_q17_dr25_tce,2661.0,0.0,0.0,5.283,0.0,0.0,0.116,0.0,0.0,292.11115,47.452293,13.81
9004,10383729,K08004.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,1,0.734548624,5.682e-06,-5.682e-06,132.16826,0.00906,-0.00906,0.747,0.013,-0.548,2.207,0.166,-0.166,58.6,3.0,-3.0,0.84,0.26,-0.09,2082.0,,,4454.22,4156.44,-1315.92,25.1,1.0,q1_q17_dr25_tce,6046.0,169.0,-190.0,4.478,0.054,-0.216,1.007,0.318,-0.106,280.90179,47.526241,13.594
9005,5709226,K08104.01,,FALSE POSITIVE,FALSE POSITIVE,0.05,1,0,0,0,317.99484,0.01131,-0.01131,393.0306,0.0212,-0.0212,0.405,0.042,-0.405,7.28,1.1,-1.1,719.0,118.0,-118.0,2.22,0.58,-0.2,241.0,,,0.79,0.64,-0.2,8.4,1.0,q1_q17_dr25_tce,5665.0,169.0,-169.0,4.568,0.031,-0.178,0.82,0.216,-0.072,292.96835,40.954239,15.181
9006,5775090,K08105.01,,FALSE POSITIVE,FALSE POSITIVE,0.021,1,0,0,0,432.96732,0.02819,-0.02819,173.2686,0.0559,-0.0559,0.189,0.287,-0.189,10.85,1.3,-1.3,866.0,110.0,-110.0,1.64,0.17,-0.13,151.0,,,0.12,0.05,-0.03,10.0,1.0,q1_q17_dr25_tce,4403.0,131.0,-144.0,4.7,0.036,-0.049,0.576,0.061,-0.045,286.24023,41.022572,15.848
9007,5791705,K08106.01,,FALSE POSITIVE,FALSE POSITIVE,0.217,1,0,0,0,614.39054,0.01691,-0.01691,332.5045,0.0208,-0.0208,0.11,0.356,-0.11,9.312,0.856,-0.856,289.1,34.3,-34.3,2.43,0.45,-0.44,269.0,,,1.24,0.58,-0.45,10.2,1.0,q1_q17_dr25_tce,6228.0,74.0,-80.0,4.193,0.149,-0.122,1.427,0.262,-0.262,292.06931,41.042858,13.541
9008,5802205,K08107.01,,CANDIDATE,CANDIDATE,0.381,0,0,0,0,578.88761,0.02197,-0.02197,219.2878,0.023,-0.023,0.24,0.212,-0.24,18.521,0.959,-0.959,76.8,5.8,-5.8,1.69,0.45,-0.67,315.0,,,2.32,1.88,-1.6,15.1,1.0,q1_q17_dr25_tce,6180.0,195.0,-238.0,3.946,0.405,-0.135,1.917,0.507,-0.76,295.08749,41.037395,11.402
9009,5812648,K08108.01,,FALSE POSITIVE,FALSE POSITIVE,0.08,1,0,0,0,238.561202,0.00775,-0.00775,273.2378,0.0257,-0.0257,0.732,0.201,-0.493,11.9,1.3,-1.3,260.2,19.9,-19.9,5.75,0.96,-2.41,568.0,,,24.55,12.7,-17.32,16.4,6.0,q1_q17_dr25_tce,6565.0,178.0,-218.0,3.573,0.345,-0.115,3.308,0.555,-1.387,297.44507,41.010571,12.995
9010,5858919,K08109.01,,CANDIDATE,CANDIDATE,0.224,0,0,0,0,218.771117,0.002818,-0.002818,250.92469,0.00869,-0.00869,0.95,0.008,-0.656,3.201,0.344,-0.344,140.1,21.0,-21.0,250.2,8.2,-26.25,1997.0,,,3757.91,711.61,-1065.95,8.4,1.0,q1_q17_dr25_tce,3297.0,91.0,-91.0,0.236,0.027,-0.033,151.184,4.956,-15.859,285.29388,41.1026,12.429
9011,10519701,K08212.01,,FALSE POSITIVE,FALSE POSITIVE,0.079,1,0,0,0,334.87402,0.02412,-0.02412,426.2844,0.0478,-0.0478,1.165,6.891,-0.331,35.42,4.1,-4.1,387.8,28.0,-28.0,47.48,8.78,-16.3,408.0,,,6.52,3.78,-4.0,19.1,1.0,q1_q17_dr25_tce,6122.0,183.0,-165.0,3.811,0.293,-0.098,2.348,0.434,-0.806,284.42633,47.737759,13.381
9012,10664150,K08213.01,,FALSE POSITIVE,FALSE POSITIVE,0.129,1,0,0,0,370.2402,0.0205,-0.0205,307.3322,0.0289,-0.0289,1.239,7.056,-0.341,31.46,2.2,-2.2,1272.6,76.7,-76.7,29.24,9.23,-3.09,270.0,,,1.26,1.17,-0.39,20.5,1.0,q1_q17_dr25_tce,6296.0,169.0,-226.0,4.481,0.052,-0.208,0.966,0.305,-0.102,291.29425,47.944511,15.59
9013,10735575,K08214.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,1.6749812,1.798e-05,-1.798e-05,131.79288,0.00924,-0.00924,0.382,0.077,-0.382,2.707,0.411,-0.411,94.0,13.1,-13.1,79.51,10.46,-19.41,8986.0,,,1540745.8,561012.86,-715515.02,8.9,1.0,q1_q17_dr25_tce,3940.0,63.0,-63.0,0.76,0.137,-0.112,84.461,11.105,-20.623,293.57895,48.00602,11.709
9014,10753394,K08215.01,,FALSE POSITIVE,FALSE POSITIVE,0.01,1,0,0,0,288.678554,0.005932,-0.005932,143.8403,0.0146,-0.0146,0.717,0.25,-0.497,9.197,0.675,-0.675,242.5,25.0,-25.0,0.96,0.07,-0.09,172.0,,,0.21,0.06,-0.06,10.8,1.0,q1_q17_dr25_tce,4326.0,131.0,-131.0,4.667,0.054,-0.027,0.575,0.045,-0.056,298.98932,48.077171,13.145
9015,10875937,K08216.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,307.94735718,0.02778,-0.02778,316.0192261,0.1,-0.1,0.966,6.793,-0.293,15.0,4.4,-4.4,11296.0,963.0,-963.0,76.66,47.57,-25.6,492.0,,,13.83,27.06,-8.26,16.5,7.0,q1_q17_dr25_tce,4878.0,147.0,-117.0,3.08,0.413,-0.413,4.461,2.768,-1.49,297.23099,48.223919,14.092
9016,10907307,K08217.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,277.25118,0.01269,-0.01269,400.0395,0.0322,-0.0322,0.932,0.029,-0.642,8.742,0.49,-0.49,1517.4,97.9,-97.9,5.02,1.36,-0.91,304.0,,,2.02,1.61,-0.81,15.3,1.0,q1_q17_dr25_tce,6046.0,164.0,-164.0,4.357,0.136,-0.187,1.048,0.285,-0.19,284.74127,48.34367,12.349
9017,4908495,K06468.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,1.560158562,3.32e-07,-3.32e-07,132.368518,0.000178,-0.000178,0.712,0.065,-0.054,3.4248,0.0107,-0.0107,240160.0,615.0,-615.0,45.91,3.86,-4.72,1223.0,,,530.79,163.2,-152.6,459.9,1.0,q1_q17_dr25_tce,4926.0,133.0,-148.0,4.548,0.072,-0.044,0.749,0.063,-0.077,286.65768,40.02726,13.871
9018,4914737,K06471.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,1,8.65311903,6.039e-05,-6.039e-05,134.30128,0.00627,-0.00627,0.701,0.25,-0.457,1.273,0.365,-0.365,206.8,41.7,-41.7,0.85,0.03,-0.05,493.0,,,13.95,2.36,-2.44,8.9,1.0,q1_q17_dr25_tce,3929.0,70.0,-78.0,4.705,0.027,-0.02,0.55,0.024,-0.03,289.08875,40.018162,15.109
9019,5083252,K06512.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,2.500560859,,,131.6761907,,,0.104,,,7.5902,,,20.4,,,0.48,0.16,-0.06,1486.0,,,1149.55,1116.77,-352.76,4.5,1.0,q1_q17_dr25_tce,6305.0,169.0,-206.0,4.422,0.07,-0.21,1.052,0.349,-0.116,286.27789,40.273029,15.039
9020,5272571,K06550.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,1.288046428,9.265e-06,-9.265e-06,132.00088,0.00763,-0.00763,0.219,0.249,-0.219,3.637,0.171,-0.171,32.3,1.9,-1.9,2.18,0.48,-0.39,2945.0,,,17822.99,9957.03,-6335.25,20.3,1.0,q1_q17_dr25_tce,5216.0,67.0,-62.0,3.287,0.143,-0.13,3.871,0.84,-0.688,291.05292,40.44767,12.479
9021,5288543,K06555.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,3.457078812,8e-08,-8e-08,131.8058069,1.93e-05,-1.93e-05,0.317,0.006,-0.001,5.24058,0.0025,-0.0025,315520.0,39.9,-39.9,86.12,25.69,-21.03,1603.0,,,1560.4,1373.7,-798.11,6009.0,1.0,q1_q17_dr25_tce,6526.0,181.0,-250.0,4.182,0.18,-0.18,1.482,0.442,-0.362,295.49411,40.406204,13.585
9022,3241647,K07650.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,0.851678507,8.383e-06,-8.383e-06,131.62317,0.00781,-0.00781,0.418,0.044,-0.418,2.028,0.28,-0.28,67.9,9.2,-9.2,0.85,0.22,-0.14,1840.0,,,2698.28,2163.05,-1028.28,9.1,1.0,q1_q17_dr25_tce,5403.0,164.0,-164.0,4.389,0.124,-0.186,1.029,0.272,-0.168,293.10153,38.340618,15.25
9023,3448456,K07656.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,0,0.776950288,2.028e-06,-2.028e-06,132.0396,0.00246,-0.00246,0.047,0.405,-0.047,1.288,0.0605,-0.0605,396.0,18.6,-18.6,1.72,0.52,-0.17,1882.0,,,2974.07,2726.23,-888.99,25.8,1.0,q1_q17_dr25_tce,5861.0,186.0,-206.0,4.546,0.036,-0.204,0.865,0.26,-0.087,292.67294,38.58997,15.832
9024,3644631,K07659.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,0,358.96247,0.03624,-0.03624,295.9933,0.0583,-0.0583,0.424,0.026,-0.424,23.49,2.0,-2.0,670.8,67.0,-67.0,2.37,0.72,-0.23,242.0,,,0.81,0.73,-0.23,12.1,1.0,q1_q17_dr25_tce,5743.0,156.0,-190.0,4.527,0.048,-0.204,0.904,0.275,-0.086,291.19559,38.788078,15.389
9025,3644738,K07660.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,0,358.96844,0.02922,-0.02922,295.8289,0.0473,-0.0473,0.151,0.302,-0.151,21.71,1.4,-1.4,807.8,70.4,-70.4,2.7,0.7,-0.3,263.0,,,1.13,0.86,-0.35,13.3,1.0,q1_q17_dr25_tce,6117.0,170.0,-212.0,4.496,0.046,-0.184,0.947,0.244,-0.104,291.2276,38.771351,15.36
9026,3848083,K07670.01,,CANDIDATE,CANDIDATE,0.999,0,0,0,0,8.4795266,0.000354,-0.000354,138.1276,0.0409,-0.0409,0.136,0.325,-0.136,6.052,0.9,-0.9,163.3,24.2,-24.2,1.18,0.33,-0.11,865.0,,,132.02,109.18,-39.3,8.0,1.0,q1_q17_dr25_tce,5841.0,163.0,-225.0,4.52,0.046,-0.196,0.931,0.26,-0.087,290.81589,38.970921,15.994
9027,6209677,K01750.01,Kepler-948 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,7.76845639,4.111e-05,-4.111e-05,138.06602,0.00403,-0.00403,0.353,0.124,-0.353,3.689,0.128,-0.128,217.8,10.2,-10.2,1.35,0.15,-0.1,841.0,,,118.09,36.6,-21.63,23.6,1.0,q1_q17_dr25_tce,5447.0,81.0,-81.0,4.481,0.053,-0.098,0.917,0.102,-0.063,293.30023,41.523338,14.8
9028,9529744,K01806.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,1,2.404556949,3.734e-06,-3.734e-06,131.67616,0.00144,-0.00144,0.97,0.001,-0.001,7.4918,0.0742,-0.0742,408.7,3.7,-3.7,4.69,1.08,-1.33,1958.0,,,3474.41,2393.2,-1876.71,147.1,1.0,q1_q17_dr25_tce,6426.0,175.0,-175.0,4.013,0.259,-0.13,1.775,0.411,-0.503,293.21356,46.175129,13.474
